treatment,metric,max_deviation,max_deviation_day,resistance,peak_response,t_max_days,return_time_days,elasticity,settling_time_days,overshoot,overshoot_pct,auc_burden,steady_state_error,rise_time_days,final_value,initial_value
anti_inflammatory_doxycycline_growth_factor_hbo,mean_infl_wound,0.465412,1.6666666666666667,2.148633898567291,0.465412,1.6666666666666667,40.0,0.0116353,41.666666666666664,0.46538680509999997,99.9945865383789,3.2133785185208312,2.51949e-05,,2.51949e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,mean_collagen_wound,1.8081,0.0,0.5530667551573475,1.8081,21.25,17.083333333333332,0.10584,17.916666666666668,0.0,0.0,53.509757708333254,,9.583333333333332,1.8081,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,mean_perfusion_wound,1.0,0.0,1.0,0.593747,8.333333333333334,3.3333333333333335,0.3,36.666666666666664,0.451271,45.1271,20.788207625,0.548729,2.0833333333333335,0.451271,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,scar_magnitude,0.771522,41.666666666666664,1.296139319423166,0.771522,41.666666666666664,,,16.666666666666668,0.0,0.0,27.378845112500002,0.771522,,0.771522,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,n_neutrophils,11.0,2.5,0.09090909090909091,11.0,2.5,5.416666666666667,2.0307692307692307,7.916666666666667,11.0,100.0,43.75000000000001,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,mean_mmp_wound,0.153441,2.0833333333333335,6.517162948625205,0.153441,2.0833333333333335,39.58333333333333,0.003876404210526316,41.666666666666664,0.15341449,99.98272300102319,1.3492192228749997,2.651e-05,,2.651e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo,mean_fibronectin_wound,0.5304850000000001,0.0,1.8850674382876045,0.75526,5.0,0.8333333333333334,0.6365820000000001,35.416666666666664,0.374821,49.62807509996557,20.805542083333346,,0.8333333333333333,0.380439,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,wound_closure_pct,100.0,0.0,0.01,100.0,14.583333333333334,14.583333333333334,6.857142857142857,14.583333333333334,100.0,100.0,802.0833208333331,0.0,13.333333333333334,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,mean_infl_wound,0.499372,1.6666666666666667,2.002515159039754,0.499372,1.6666666666666667,39.16666666666667,0.012749923404255317,41.25,0.49703565,99.53214237081774,4.212259043749997,0.00233635,,0.00233635,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,mean_collagen_wound,0.751538,0.0,1.3306047066149682,0.751538,20.416666666666668,17.083333333333332,0.04399246829268293,18.333333333333332,0.0,0.0,21.632036249999985,,8.333333333333332,0.751538,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,mean_perfusion_wound,1.0,0.0,1.0,0.591955,8.333333333333334,3.3333333333333335,0.3,36.666666666666664,0.453651,45.365100000000005,20.48711054166668,0.546349,2.0833333333333335,0.453651,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,scar_magnitude,1.01124,41.666666666666664,0.9888849333491556,1.01124,41.666666666666664,,,20.416666666666668,0.0,0.0,34.30581250000001,1.01124,,1.01124,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,5.0,2.0,8.333333333333334,10.0,100.0,44.166666666666664,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,mean_mmp_wound,0.203401,2.0833333333333335,4.916396674549289,0.203401,2.0833333333333335,39.58333333333333,0.005138551578947369,41.666666666666664,0.2033782959,99.98883776382614,2.008070958104167,2.27041e-05,,2.27041e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture,mean_fibronectin_wound,0.429317,0.0,2.3292811605410453,0.654092,2.9166666666666665,0.8333333333333334,0.5151804,35.0,0.274587,41.97987439075849,19.555905416666672,,0.8333333333333333,0.379505,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,wound_closure_pct,100.0,0.0,0.01,100.0,17.5,17.5,5.714285714285714,17.5,100.0,100.0,906.2499458333333,0.0,16.25,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,mean_infl_wound,0.496841,1.6666666666666667,2.0127163418477942,0.496841,1.6666666666666667,39.16666666666667,0.012685302127659573,41.25,0.49454465999999997,99.53781189555613,4.290241875,0.00229634,,0.00229634,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,mean_collagen_wound,1.0024,0.0,0.9976057462090983,1.0024,21.25,17.916666666666668,0.05594790697674418,19.166666666666668,0.0,0.0,28.57527645833331,,9.166666666666668,1.0024,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,mean_perfusion_wound,1.0,0.0,1.0,0.592229,8.75,3.3333333333333335,0.3,37.083333333333336,0.462682,46.2682,20.424667416666683,0.537318,2.0833333333333335,0.462682,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,scar_magnitude,1.02901,41.666666666666664,0.9718078541510773,1.02901,41.666666666666664,,,21.25,0.0,0.0,34.82689820833335,1.02901,,1.02901,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.416666666666667,1.846153846153846,7.916666666666667,10.0,100.0,45.00000000000001,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,mean_mmp_wound,0.177826,1.6666666666666667,5.623474632505933,0.177826,1.6666666666666667,40.0,0.004445650000000001,41.666666666666664,0.177605331,99.87590734763195,2.1747294610416668,0.000220669,,0.000220669,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc,mean_fibronectin_wound,0.45949,0.0,2.176325926570763,0.684265,3.3333333333333335,0.8333333333333334,0.551388,35.0,0.30367900000000003,44.380320489868694,19.95028937500001,,0.8333333333333333,0.380586,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,14.583333333333334,14.583333333333334,6.857142857142857,14.583333333333334,100.0,100.0,781.2500291666666,0.0,13.333333333333334,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_infl_wound,0.484392,1.6666666666666667,2.0644436737188063,0.484392,1.6666666666666667,39.583333333333336,0.012237271578947367,41.666666666666664,0.483509013,99.81771230738741,3.6827244610416647,0.000882987,,0.000882987,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_collagen_wound,0.48975,0.0,2.041858090862685,0.48975,19.583333333333332,17.5,0.027985714285714287,18.333333333333332,0.0,0.0,13.943187499999976,,8.75,0.48975,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.591814,8.333333333333334,3.3333333333333335,0.3,37.083333333333336,0.461207,46.1207,20.21723929166667,0.5387930000000001,2.0833333333333335,0.461207,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,scar_magnitude,0.883291,41.666666666666664,1.1321297284813272,0.883291,41.666666666666664,,,17.916666666666668,0.0,0.0,30.709405958333335,0.883291,,0.883291,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,n_neutrophils,11.0,3.3333333333333335,0.09090909090909091,11.0,3.3333333333333335,2.4999999999999996,4.4,5.833333333333333,11.0,100.0,33.333333333333336,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_mmp_wound,0.182817,1.6666666666666667,5.469950825142082,0.182817,1.6666666666666667,40.0,0.004570425,41.666666666666664,0.1828043567,99.99308417707324,1.3976779491041678,1.26433e-05,,1.26433e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_msc_npwt,mean_fibronectin_wound,0.43982800000000005,0.0,2.2736160499104194,0.664603,3.3333333333333335,0.8333333333333334,0.5277936000000001,35.0,0.28391600000000006,42.719638641414505,19.851727083333326,,0.8333333333333333,0.380687,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,14.166666666666666,14.166666666666666,7.058823529411765,14.166666666666666,100.0,100.0,795.1387791666667,0.0,12.916666666666666,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,mean_infl_wound,0.491424,1.6666666666666667,2.0349026502572114,0.491424,1.6666666666666667,39.583333333333336,0.012414922105263158,41.666666666666664,0.490645565,99.8415960555447,3.7933306572916674,0.000778435,,0.000778435,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,mean_collagen_wound,1.06365,0.0,0.940158886851878,1.06365,21.25,17.5,0.06078,18.75,0.0,0.0,31.02163541666669,,10.0,1.06365,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.591111,8.333333333333334,3.3333333333333335,0.3,37.083333333333336,0.46626,46.626,20.06945866666666,0.53374,2.0833333333333335,0.46626,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,scar_magnitude,0.911351,41.666666666666664,1.0972720719020443,0.911351,41.666666666666664,,,17.083333333333332,0.0,0.0,31.90119195833333,0.911351,,0.911351,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,n_neutrophils,10.0,3.3333333333333335,0.1,10.0,3.3333333333333335,3.7499999999999996,2.666666666666667,7.083333333333333,10.0,100.0,42.5,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,mean_mmp_wound,0.186937,2.0833333333333335,5.349395785746,0.186937,2.0833333333333335,39.58333333333333,0.004722618947368421,41.666666666666664,0.18692858392,99.99549790571155,1.5560759428166666,8.41608e-06,,8.41608e-06,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_moisture_npwt,mean_fibronectin_wound,0.437517,0.0,2.28562547283877,0.662292,4.166666666666667,0.8333333333333334,0.5250203999999999,35.0,0.281377,42.48533879316072,19.609753333333334,,0.4166666666666667,0.380915,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_msc,wound_closure_pct,100.0,0.0,0.01,100.0,22.916666666666668,22.916666666666668,4.363636363636363,22.916666666666668,100.0,100.0,1190.971941666666,0.0,20.0,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,mean_infl_wound,0.467723,1.6666666666666667,2.138017587332673,0.467723,1.6666666666666667,40.0,0.011693075,41.666666666666664,0.4676892386,99.99278175330271,3.3991191115000015,3.37614e-05,,3.37614e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,mean_collagen_wound,2.18382,0.0,0.45791319797419205,2.18382,21.25,18.333333333333332,0.11911745454545454,19.583333333333332,0.0,0.0,62.49888791666673,,10.416666666666664,2.18382,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,mean_perfusion_wound,1.0,0.0,1.0,0.59319,8.333333333333334,3.3333333333333335,0.3,36.25,0.446125,44.6125,20.98578554166667,0.553875,2.0833333333333335,0.446125,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,scar_magnitude,0.816181,41.666666666666664,1.2252184258148622,0.816181,41.666666666666664,,,17.083333333333332,0.0,0.0,28.7915652875,0.816181,,0.816181,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,n_neutrophils,10.0,2.0833333333333335,0.1,10.0,2.0833333333333335,7.083333333333332,1.4117647058823533,9.166666666666666,10.0,100.0,40.41666666666666,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,mean_mmp_wound,0.187124,2.5,5.34404993480259,0.187124,2.5,39.166666666666664,0.004777634042553192,41.666666666666664,0.1870989606,99.98661881960625,2.0834188365416657,2.50394e-05,,2.50394e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc,mean_fibronectin_wound,0.450514,0.0,2.2196868465796844,0.675289,5.416666666666667,0.8333333333333334,0.5406168,35.416666666666664,0.297497,44.05476766243786,19.933305625000006,,0.8333333333333333,0.377792,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,16.666666666666668,16.666666666666668,6.0,16.666666666666668,100.0,100.0,925.3473625000001,0.0,15.416666666666668,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,mean_infl_wound,0.487951,1.6666666666666667,2.04938610639183,0.487951,1.6666666666666667,39.583333333333336,0.012327183157894737,41.666666666666664,0.486975037,99.79998749874474,3.891066146458332,0.000975963,,0.000975963,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,mean_collagen_wound,0.795075,0.0,1.2577429802219917,0.795075,19.166666666666668,17.5,0.04543285714285714,17.916666666666668,0.0,0.0,22.7225255,,8.333333333333334,0.795075,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.593236,8.333333333333334,3.3333333333333335,0.3,36.666666666666664,0.456434,45.6434,20.474648666666667,0.543566,2.0833333333333335,0.456434,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,scar_magnitude,0.935372,41.666666666666664,1.069093366061845,0.935372,41.666666666666664,,,18.75,0.0,0.0,32.207060375000005,0.935372,,0.935372,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,6.25,1.44,7.916666666666667,9.0,100.0,43.33333333333333,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,mean_mmp_wound,0.171903,2.0833333333333335,5.817234137856815,0.171903,2.0833333333333335,39.58333333333333,0.004342812631578948,41.666666666666664,0.1718784343,99.98570955713396,1.509156878020833,2.45657e-05,,2.45657e-05,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_msc_npwt,mean_fibronectin_wound,0.474382,0.0,2.1080057843678723,0.699157,4.166666666666667,0.8333333333333334,0.5692584,35.0,0.31805300000000003,45.490926930574965,20.215288125000008,,0.8333333333333333,0.381104,0.224775
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,15.0,15.0,6.666666666666667,15.0,100.0,100.0,812.5000708333332,0.0,13.75,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,mean_infl_wound,0.491437,1.6666666666666667,2.0348488209068507,0.491437,1.6666666666666667,39.583333333333336,0.012415250526315789,41.666666666666664,0.490512505,99.81187924393157,3.7759958152083333,0.000924495,,0.000924495,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,mean_collagen_wound,0.35865,0.0,2.7882336539802033,0.35865,21.25,17.916666666666668,0.02001767441860465,19.583333333333332,0.0,0.0,9.925343750000001,,7.916666666666668,0.35865,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.591768,8.333333333333334,3.3333333333333335,0.3,36.666666666666664,0.456159,45.615899999999996,20.355460958333335,0.543841,2.0833333333333335,0.456159,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,scar_magnitude,0.907038,41.666666666666664,1.1024896421098123,0.907038,41.666666666666664,,,17.5,0.0,0.0,31.56877354166666,0.907038,,0.907038,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,n_neutrophils,9.0,1.6666666666666667,0.1111111111111111,9.0,1.6666666666666667,4.583333333333333,1.9636363636363638,6.25,9.0,100.0,37.083333333333336,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,mean_mmp_wound,0.18591,2.0833333333333335,5.378946802216126,0.18591,2.0833333333333335,39.58333333333333,0.004696673684210527,41.666666666666664,0.18590512441999998,99.99737745145501,1.0198584760541665,4.87558e-06,,4.87558e-06,0.0
anti_inflammatory_doxycycline_growth_factor_hbo_npwt,mean_fibronectin_wound,0.42421899999999996,0.0,2.3572730122884646,0.648994,2.5,0.8333333333333334,0.5090627999999999,35.0,0.26803599999999994,41.30022773708231,19.60173395833333,,0.8333333333333333,0.380958,0.224775
anti_inflammatory_doxycycline_growth_factor_moisture,wound_closure_pct,100.0,0.0,0.01,100.0,15.833333333333334,15.833333333333334,6.315789473684211,15.833333333333334,100.0,100.0,838.5415708333333,0.0,14.583333333333334,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,mean_infl_wound,0.487921,1.6666666666666667,2.049512113641348,0.487921,1.6666666666666667,39.16666666666667,0.01245755744680851,41.25,0.48587611999999997,99.58089936690571,3.926336720833332,0.00204488,,0.00204488,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,mean_collagen_wound,0.5732,0.0,1.7445917655268666,0.5732,18.333333333333332,15.833333333333334,0.0362021052631579,16.666666666666668,0.0,0.0,16.952208333333342,,7.5,0.5732,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,mean_perfusion_wound,1.0,0.0,1.0,0.414628,19.166666666666668,4.583333333333333,0.2181818181818182,36.25,0.355512,35.5512,26.352253874999995,0.644488,3.333333333333333,0.355512,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,scar_magnitude,0.94164,41.666666666666664,1.061976976339153,0.94164,41.666666666666664,,,20.0,0.0,0.0,32.070942333333335,0.94164,,0.94164,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,n_neutrophils,10.0,2.5,0.1,10.0,2.5,5.833333333333334,1.7142857142857142,8.333333333333334,10.0,100.0,49.16666666666668,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,mean_mmp_wound,0.161748,2.0833333333333335,6.182456660978806,0.161748,2.0833333333333335,39.58333333333333,0.004086265263157895,41.666666666666664,0.1617370019,99.9932004723397,1.4246074951874999,1.09981e-05,,1.09981e-05,0.0
anti_inflammatory_doxycycline_growth_factor_moisture,mean_fibronectin_wound,0.440695,0.0,2.2691430581240994,0.66547,4.166666666666667,0.8333333333333334,0.528834,35.0,0.284797,42.796369483222385,19.85159500000001,,0.8333333333333333,0.380673,0.224775
anti_inflammatory_doxycycline_growth_factor_moisture_msc,wound_closure_pct,100.0,0.0,0.01,100.0,22.083333333333332,22.083333333333332,4.528301886792453,22.083333333333332,100.0,100.0,1078.124845833333,0.0,20.833333333333332,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,mean_infl_wound,0.50309,1.6666666666666667,1.9877159156413364,0.50309,1.6666666666666667,39.16666666666667,0.012844851063829786,41.25,0.5009247800000001,99.56961577451351,4.257011604166669,0.00216522,,0.00216522,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,mean_collagen_wound,0.555625,0.0,1.7997750281214846,0.555625,20.833333333333332,16.666666666666668,0.0333375,17.916666666666668,0.0,0.0,16.531886458333357,,9.583333333333336,0.555625,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,mean_perfusion_wound,1.0,0.0,1.0,0.489793,5.416666666666667,2.9166666666666665,0.34285714285714286,37.5,0.395183,39.5183,23.54494862500001,0.6048169999999999,1.6666666666666665,0.395183,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,scar_magnitude,1.02309,41.666666666666664,0.9774311155421321,1.02309,41.666666666666664,,,21.25,0.0,0.0,34.61690083333333,1.02309,,1.02309,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,n_neutrophils,10.0,2.5,0.1,10.0,2.5,6.666666666666666,1.5000000000000002,9.166666666666666,10.0,100.0,40.83333333333333,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,mean_mmp_wound,0.20057,2.0833333333333335,4.985790497083313,0.20057,2.0833333333333335,39.58333333333333,0.005067031578947369,41.666666666666664,0.20056498336,99.99749880839607,1.1730875164250005,5.01664e-06,,5.01664e-06,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc,mean_fibronectin_wound,0.43082800000000004,0.0,2.3211119054471854,0.655603,5.416666666666667,0.8333333333333334,0.5169936,35.416666666666664,0.274276,41.8356840954053,20.170678333333324,,0.4166666666666667,0.381327,0.224775
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,wound_closure_pct,100.0,0.0,0.01,100.0,14.583333333333334,14.583333333333334,6.857142857142857,14.583333333333334,100.0,100.0,826.3888624999997,0.0,13.333333333333334,100.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,mean_infl_wound,0.486812,1.6666666666666667,2.0541810801705793,0.486812,1.6666666666666667,39.583333333333336,0.012298408421052632,41.666666666666664,0.485899527,99.81256152272334,3.7965955764583343,0.000912473,,0.000912473,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,mean_collagen_wound,0.527259,0.0,1.8966011011665993,0.527259,19.166666666666668,16.666666666666668,0.03163554,17.5,8.400000000008401e-05,0.015931449249815367,15.355602708333327,,8.75,0.527175,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,mean_perfusion_wound,1.0,0.0,1.0,0.489793,4.583333333333333,2.9166666666666665,0.34285714285714286,37.083333333333336,0.387671,38.7671,23.39941945833334,0.612329,1.6666666666666665,0.387671,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,scar_magnitude,0.910949,41.666666666666664,1.0977562959067961,0.910949,41.666666666666664,,,17.5,0.0,0.0,31.59218892916667,0.910949,,0.910949,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,n_neutrophils,12.0,3.3333333333333335,0.08333333333333333,12.0,3.3333333333333335,2.9166666666666665,4.114285714285715,6.25,12.0,100.0,37.08333333333333,0.0,,0.0,0.0
anti_inflammatory_doxycycline_growth_factor_moisture_msc_npwt,mean_mmp_wound,0.170872,1.6666666666666667,5.852333910763613,0.170872,1.6666666666666667,40.0,0.0042718,41.666666666666664,0.17086722672,99.99720651715904,1.0247696570166662,4.77328e-06,,4.77328e-06,0.0
